dish_id,total_calories,total_mass,ingredients,split
dish_1559593794,450.561432,380.0,ingr_0000000122;ingr_0000000377;ingr_0000000517;ingr_0000000155;ingr_0000000335;ingr_0000000021;ingr_0000000072;ingr_0000000291;ingr_0000000092;ingr_0000000124;ingr_0000000511;ingr_0000000312;ingr_0000000189;ingr_0000000515;ingr_0000000046;ingr_0000000161;ingr_0000000201;ingr_0000000520;ingr_0000000126;ingr_0000000531;ingr_0000000133,train
dish_1558462531,12.960001,72.0,ingr_0000000471,train
dish_1558640671,32.299999,95.0,ingr_0000000037,train
dish_1563221157,418.152008,352.0,ingr_0000000291;ingr_0000000027;ingr_0000000367;ingr_0000000094;ingr_0000000161;ingr_0000000516;ingr_0000000189;ingr_0000000148;ingr_0000000036;ingr_0000000434;ingr_0000000047;ingr_0000000524;ingr_0000000485;ingr_0000000518;ingr_0000000320;ingr_0000000026;ingr_0000000052;ingr_0000000054;ingr_0000000244;ingr_0000000122;ingr_0000000473;ingr_0000000515;ingr_0000000251;ingr_0000000514;ingr_0000000462;ingr_0000000471;ingr_0000000203;ingr_0000000126;ingr_0000000032,test
dish_1568061234,290.692169,358.0,ingr_0000000291;ingr_0000000011;ingr_0000000161;ingr_0000000016;ingr_0000000021;ingr_0000000038;ingr_0000000312;ingr_0000000377,train
dish_1567801791,225.472412,111.0,ingr_0000000291;ingr_0000000328;ingr_0000000011;ingr_0000000433;ingr_0000000462;ingr_0000000525;ingr_0000000026;ingr_0000000312;ingr_0000000122;ingr_0000000508,train
dish_1558636544,410.451019,71.0,ingr_0000000077,train
dish_1560802092,118.031128,128.0,ingr_0000000140;ingr_0000000021;ingr_0000000036;ingr_0000000471;ingr_0000000244;ingr_0000000306;ingr_0000000518;ingr_0000000122;ingr_0000000291;ingr_0000000072;ingr_0000000514;ingr_0000000161;ingr_0000000148,train
dish_1564170141,62.68,133.0,ingr_0000000094;ingr_0000000471;ingr_0000000012,train
dish_1563391647,27.390959,22.0,ingr_0000000515;ingr_0000000517;ingr_0000000201;ingr_0000000189;ingr_0000000161;ingr_0000000126;ingr_0000000082;ingr_0000000291;ingr_0000000122,train
dish_1558722931,439.356018,76.0,ingr_0000000077,train
dish_1566333255,515.545227,372.0,ingr_0000000511;ingr_0000000122;ingr_0000000161;ingr_0000000006;ingr_0000000036;ingr_0000000094;ingr_0000000448;ingr_0000000513;ingr_0000000312;ingr_0000000133;ingr_0000000032;ingr_0000000033;ingr_0000000291;ingr_0000000011;ingr_0000000189;ingr_0000000525;ingr_0000000028;ingr_0000000025;ingr_0000000007,train
dish_1563207332,288.570007,241.0,ingr_0000000008;ingr_0000000192;ingr_0000000128;ingr_0000000161;ingr_0000000437,train
dish_1563827454,86.570007,248.0,ingr_0000000485;ingr_0000000006;ingr_0000000021;ingr_0000000027,train
dish_1563984701,275.200012,172.0,ingr_0000000510,train
dish_1561492687,105.605652,108.0,ingr_0000000161;ingr_0000000049;ingr_0000000122;ingr_0000000006;ingr_0000000194;ingr_0000000535;ingr_0000000534;ingr_0000000094;ingr_0000000291,train
dish_1566931217,333.108673,378.0,ingr_0000000367;ingr_0000000312;ingr_0000000515;ingr_0000000161;ingr_0000000094;ingr_0000000291;ingr_0000000095;ingr_0000000029;ingr_0000000033;ingr_0000000527;ingr_0000000049;ingr_0000000189;ingr_0000000042;ingr_0000000542;ingr_0000000463;ingr_0000000524;ingr_0000000102;ingr_0000000007;ingr_0000000122,train
dish_1560455263,360.679474,360.0,ingr_0000000126;ingr_0000000521;ingr_0000000518;ingr_0000000524;ingr_0000000045;ingr_0000000029;ingr_0000000291;ingr_0000000312;ingr_0000000028;ingr_0000000516;ingr_0000000520;ingr_0000000009;ingr_0000000043;ingr_0000000189;ingr_0000000036;ingr_0000000485;ingr_0000000161;ingr_0000000112;ingr_0000000030;ingr_0000000531;ingr_0000000122;ingr_0000000021;ingr_0000000514;ingr_0000000515,train
dish_1558718088,219.419983,405.0,ingr_0000000054;ingr_0000000205;ingr_0000000037;ingr_0000000007,train
dish_1558725353,40.420002,94.0,ingr_0000000016,train
dish_1564690138,190.499496,181.0,ingr_0000000213;ingr_0000000122;ingr_0000000357;ingr_0000000515;ingr_0000000043;ingr_0000000524;ingr_0000000520;ingr_0000000161;ingr_0000000291;ingr_0000000187;ingr_0000000312,train
dish_1559934477,25.08,57.0,ingr_0000000006,test
dish_1562945803,50.295322,64.0,ingr_0000000338;ingr_0000000040;ingr_0000000029;ingr_0000000112;ingr_0000000294;ingr_0000000041,train
dish_1561749392,416.778564,210.0,ingr_0000000155;ingr_0000000161;ingr_0000000291;ingr_0000000122;ingr_0000000052;ingr_0000000332;ingr_0000000312;ingr_0000000523;ingr_0000000023;ingr_0000000515;ingr_0000000518;ingr_0000000060;ingr_0000000094;ingr_0000000032;ingr_0000000203,train
dish_1563897837,118.470001,304.0,ingr_0000000121;ingr_0000000013,train
dish_1561752509,321.482025,224.0,ingr_0000000060;ingr_0000000094;ingr_0000000155;ingr_0000000021;ingr_0000000052;ingr_0000000032;ingr_0000000291;ingr_0000000203;ingr_0000000122;ingr_0000000523;ingr_0000000161;ingr_0000000342,train
dish_1565207865,112.960785,129.0,ingr_0000000524;ingr_0000000016;ingr_0000000153;ingr_0000000291;ingr_0000000473;ingr_0000000520;ingr_0000000133;ingr_0000000054;ingr_0000000122;ingr_0000000312;ingr_0000000161;ingr_0000000515;ingr_0000000526,train
dish_1567542813,316.638611,145.0,ingr_0000000026;ingr_0000000122;ingr_0000000523;ingr_0000000011;ingr_0000000161;ingr_0000000094;ingr_0000000155;ingr_0000000189;ingr_0000000072;ingr_0000000291;ingr_0000000520;ingr_0000000038,train
dish_1559581356,436.946686,294.0,ingr_0000000189;ingr_0000000027;ingr_0000000004;ingr_0000000291;ingr_0000000029;ingr_0000000179;ingr_0000000367;ingr_0000000030;ingr_0000000471;ingr_0000000312;ingr_0000000161;ingr_0000000031;ingr_0000000094,train
dish_1568315001,504.709412,364.0,ingr_0000000332;ingr_0000000513;ingr_0000000025;ingr_0000000448;ingr_0000000046;ingr_0000000094;ingr_0000000367;ingr_0000000511;ingr_0000000133;ingr_0000000291;ingr_0000000525;ingr_0000000042;ingr_0000000189;ingr_0000000023;ingr_0000000036;ingr_0000000540;ingr_0000000520;ingr_0000000032;ingr_0000000161;ingr_0000000122;ingr_0000000523;ingr_0000000203,train
dish_1561576794,654.721252,738.0,ingr_0000000189;ingr_0000000133;ingr_0000000516;ingr_0000000518;ingr_0000000161;ingr_0000000201;ingr_0000000514;ingr_0000000517;ingr_0000000025;ingr_0000000028;ingr_0000000511;ingr_0000000094;ingr_0000000520;ingr_0000000341;ingr_0000000021;ingr_0000000335;ingr_0000000046;ingr_0000000038;ingr_0000000513;ingr_0000000124;ingr_0000000122;ingr_0000000428;ingr_0000000126;ingr_0000000519;ingr_0000000515;ingr_0000000312;ingr_0000000525;ingr_0000000007;ingr_0000000006;ingr_0000000291;ingr_0000000441;ingr_0000000521,train
dish_1560369080,55.050571,49.0,ingr_0000000122;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000201;ingr_0000000073;ingr_0000000036;ingr_0000000189,train
dish_1561062171,101.142975,58.0,ingr_0000000291;ingr_0000000122;ingr_0000000518;ingr_0000000434;ingr_0000000094;ingr_0000000161;ingr_0000000036;ingr_0000000046;ingr_0000000341;ingr_0000000092;ingr_0000000074;ingr_0000000025,train
dish_1563564828,452.214478,355.0,ingr_0000000520;ingr_0000000471;ingr_0000000049;ingr_0000000179;ingr_0000000161;ingr_0000000524;ingr_0000000034;ingr_0000000291;ingr_0000000045;ingr_0000000133;ingr_0000000026;ingr_0000000306;ingr_0000000046;ingr_0000000205;ingr_0000000527;ingr_0000000421;ingr_0000000148;ingr_0000000341;ingr_0000000518;ingr_0000000094;ingr_0000000140;ingr_0000000072;ingr_0000000514;ingr_0000000517;ingr_0000000122,train
dish_1561576916,78.457687,98.0,ingr_0000000517;ingr_0000000201;ingr_0000000335;ingr_0000000189;ingr_0000000312;ingr_0000000124;ingr_0000000291;ingr_0000000161;ingr_0000000126;ingr_0000000515,train
dish_1559244546,469.942139,281.0,ingr_0000000291;ingr_0000000517;ingr_0000000023;ingr_0000000122;ingr_0000000161;ingr_0000000516;ingr_0000000521;ingr_0000000527;ingr_0000000524;ingr_0000000520;ingr_0000000028,train
dish_1557863104,46.0,40.0,ingr_0000000012,train
dish_1561666761,114.336998,43.0,ingr_0000000011,train
dish_1562614952,548.106018,403.0,ingr_0000000073;ingr_0000000038;ingr_0000000189;ingr_0000000520;ingr_0000000524;ingr_0000000072;ingr_0000000122;ingr_0000000027;ingr_0000000026;ingr_0000000448;ingr_0000000155;ingr_0000000023;ingr_0000000010;ingr_0000000515;ingr_0000000521;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000523;ingr_0000000291,train
dish_1563568319,604.323303,347.0,ingr_0000000026;ingr_0000000046;ingr_0000000421;ingr_0000000161;ingr_0000000527;ingr_0000000045;ingr_0000000179;ingr_0000000205;ingr_0000000341;ingr_0000000518;ingr_0000000072;ingr_0000000291;ingr_0000000094;ingr_0000000011;ingr_0000000034;ingr_0000000122,train
dish_1563218959,267.939667,131.0,ingr_0000000516;ingr_0000000485;ingr_0000000524;ingr_0000000094;ingr_0000000291;ingr_0000000122;ingr_0000000026;ingr_0000000515;ingr_0000000161;ingr_0000000462,train
dish_1565810969,4.6,20.0,ingr_0000000036,test
dish_1559841781,45.019997,43.0,ingr_0000000440;ingr_0000000415,train
dish_1563391959,245.774109,315.0,ingr_0000000122;ingr_0000000515;ingr_0000000021;ingr_0000000094;ingr_0000000161;ingr_0000000485;ingr_0000000027;ingr_0000000291;ingr_0000000448;ingr_0000000312;ingr_0000000377;ingr_0000000049;ingr_0000000541;ingr_0000000520;ingr_0000000523,train
dish_1562698239,407.633148,230.0,ingr_0000000025;ingr_0000000291;ingr_0000000161;ingr_0000000511;ingr_0000000133;ingr_0000000094;ingr_0000000189;ingr_0000000513;ingr_0000000525;ingr_0000000026,train
dish_1562947020,533.117126,333.0,ingr_0000000008;ingr_0000000052,train
dish_1567024224,354.945831,315.0,ingr_0000000377;ingr_0000000155;ingr_0000000335;ingr_0000000021;ingr_0000000529;ingr_0000000011;ingr_0000000092;ingr_0000000007;ingr_0000000485;ingr_0000000520;ingr_0000000046;ingr_0000000161;ingr_0000000291;ingr_0000000511;ingr_0000000433;ingr_0000000133;ingr_0000000122,train
dish_1562777566,263.003998,84.0,ingr_0000000287,train
dish_1562691705,412.67688,554.0,ingr_0000000543;ingr_0000000192;ingr_0000000128;ingr_0000000502;ingr_0000000161;ingr_0000000545;ingr_0000000437;ingr_0000000121;ingr_0000000027;ingr_0000000510,train
dish_1563466280,357.059998,66.0,ingr_0000000004,train
dish_1566931482,25.48,91.0,ingr_0000000029,train
dish_1562096633,288.703217,237.0,ingr_0000000102;ingr_0000000367;ingr_0000000021;ingr_0000000092;ingr_0000000520;ingr_0000000335;ingr_0000000043;ingr_0000000515;ingr_0000000511;ingr_0000000122;ingr_0000000291;ingr_0000000133;ingr_0000000046;ingr_0000000312;ingr_0000000155;ingr_0000000542;ingr_0000000463;ingr_0000000189;ingr_0000000527;ingr_0000000033;ingr_0000000094;ingr_0000000524;ingr_0000000161;ingr_0000000377;ingr_0000000029;ingr_0000000095;ingr_0000000049,train
dish_1558115825,42.779999,62.0,ingr_0000000440,train
dish_1564687013,330.840851,224.0,ingr_0000000049;ingr_0000000094;ingr_0000000010;ingr_0000000113;ingr_0000000189;ingr_0000000036;ingr_0000000026;ingr_0000000072;ingr_0000000448;ingr_0000000033;ingr_0000000523;ingr_0000000367;ingr_0000000513;ingr_0000000161;ingr_0000000133;ingr_0000000291,test
dish_1565984245,38.34351,78.0,ingr_0000000291;ingr_0000000045;ingr_0000000161;ingr_0000000312,train
dish_1562172561,150.799988,290.0,ingr_0000000128,test
dish_1565711358,490.052887,658.0,ingr_0000000192;ingr_0000000037;ingr_0000000437;ingr_0000000440;ingr_0000000161;ingr_0000000128,train
dish_1558114145,57.27,83.0,ingr_0000000440,test
dish_1562605411,336.492828,363.0,ingr_0000000121;ingr_0000000312;ingr_0000000161;ingr_0000000016;ingr_0000000008;ingr_0000000437;ingr_0000000291,train
dish_1558030910,81.149994,15.0,ingr_0000000004,train
dish_1564675193,478.808777,803.0,ingr_0000000440;ingr_0000000121;ingr_0000000128;ingr_0000000437;ingr_0000000161,train
dish_1562959570,311.986237,216.0,ingr_0000000049;ingr_0000000312;ingr_0000000328;ingr_0000000026;ingr_0000000515;ingr_0000000517;ingr_0000000508;ingr_0000000520;ingr_0000000126;ingr_0000000161;ingr_0000000377;ingr_0000000029;ingr_0000000045;ingr_0000000531;ingr_0000000471;ingr_0000000291;ingr_0000000030;ingr_0000000525;ingr_0000000462;ingr_0000000448;ingr_0000000036;ingr_0000000189;ingr_0000000031;ingr_0000000094;ingr_0000000523;ingr_0000000122;ingr_0000000541;ingr_0000000070,train
dish_1566414291,345.14212,244.0,ingr_0000000161;ingr_0000000433;ingr_0000000377,test
dish_1560889061,402.50766,281.0,ingr_0000000133;ingr_0000000035;ingr_0000000312;ingr_0000000189;ingr_0000000036;ingr_0000000514;ingr_0000000518;ingr_0000000124;ingr_0000000520;ingr_0000000122;ingr_0000000291;ingr_0000000045;ingr_0000000126;ingr_0000000161;ingr_0000000524;ingr_0000000030;ingr_0000000029;ingr_0000000028,train
dish_1565884833,497.739014,643.0,ingr_0000000121;ingr_0000000128;ingr_0000000337;ingr_0000000475,train
dish_1562181285,796.922119,324.0,ingr_0000000318;ingr_0000000126;ingr_0000000122;ingr_0000000077;ingr_0000000045;ingr_0000000200;ingr_0000000028;ingr_0000000036;ingr_0000000201;ingr_0000000161;ingr_0000000520;ingr_0000000524;ingr_0000000221;ingr_0000000518;ingr_0000000189;ingr_0000000291;ingr_0000000004,train
dish_1566938088,494.496582,381.0,ingr_0000000291;ingr_0000000511;ingr_0000000155;ingr_0000000092;ingr_0000000525;ingr_0000000377;ingr_0000000122;ingr_0000000133;ingr_0000000161;ingr_0000000046;ingr_0000000520;ingr_0000000335;ingr_0000000021;ingr_0000000007;ingr_0000000011,train
dish_1561493975,130.851608,106.0,ingr_0000000517;ingr_0000000189;ingr_0000000201;ingr_0000000312;ingr_0000000291;ingr_0000000161;ingr_0000000124;ingr_0000000515;ingr_0000000126,train
dish_1561147997,185.180023,133.0,ingr_0000000517;ingr_0000000189;ingr_0000000515;ingr_0000000201;ingr_0000000161;ingr_0000000011;ingr_0000000077;ingr_0000000291;ingr_0000000040;ingr_0000000126;ingr_0000000485;ingr_0000000045,test
dish_1566499564,42.549999,37.0,ingr_0000000012,train
dish_1565894858,132.839996,27.0,ingr_0000000455,test
dish_1562704665,387.841309,399.0,ingr_0000000513;ingr_0000000511;ingr_0000000011;ingr_0000000007;ingr_0000000094;ingr_0000000006;ingr_0000000161;ingr_0000000189;ingr_0000000021;ingr_0000000025;ingr_0000000291;ingr_0000000525;ingr_0000000133,train
dish_1565036890,520.864685,260.0,ingr_0000000203;ingr_0000000291;ingr_0000000122;ingr_0000000433;ingr_0000000518;ingr_0000000161;ingr_0000000023;ingr_0000000520;ingr_0000000073;ingr_0000000025;ingr_0000000011;ingr_0000000027;ingr_0000000524;ingr_0000000521;ingr_0000000508;ingr_0000000498;ingr_0000000072;ingr_0000000094;ingr_0000000515;ingr_0000000189;ingr_0000000026;ingr_0000000155;ingr_0000000535,train
dish_1560369294,333.635681,342.0,ingr_0000000133;ingr_0000000122;ingr_0000000534;ingr_0000000524;ingr_0000000521;ingr_0000000094;ingr_0000000049;ingr_0000000023;ingr_0000000189;ingr_0000000535;ingr_0000000027;ingr_0000000291;ingr_0000000520;ingr_0000000161;ingr_0000000462;ingr_0000000471;ingr_0000000312;ingr_0000000014,train
dish_1566587714,347.536987,373.0,ingr_0000000032;ingr_0000000312;ingr_0000000332;ingr_0000000515;ingr_0000000448;ingr_0000000023;ingr_0000000122;ingr_0000000033;ingr_0000000291;ingr_0000000028;ingr_0000000036;ingr_0000000517;ingr_0000000072;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000513,train
dish_1558029324,273.5,250.0,ingr_0000000005;ingr_0000000004;ingr_0000000112,train
dish_1563216625,171.53511,109.0,ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000514;ingr_0000000148;ingr_0000000036;ingr_0000000471;ingr_0000000244;ingr_0000000122,train
dish_1563568263,119.654999,45.0,ingr_0000000011,train
dish_1560441529,66.419998,152.0,ingr_0000000037;ingr_0000000013;ingr_0000000121;ingr_0000000038,train
dish_1565640528,38.546906,105.0,ingr_0000000291;ingr_0000000367;ingr_0000000523;ingr_0000000520;ingr_0000000031;ingr_0000000526;ingr_0000000161;ingr_0000000448;ingr_0000000515;ingr_0000000094;ingr_0000000349;ingr_0000000471;ingr_0000000032,train
dish_1565034605,52.491199,52.0,ingr_0000000030;ingr_0000000029;ingr_0000000367;ingr_0000000161;ingr_0000000189;ingr_0000000031;ingr_0000000094;ingr_0000000312;ingr_0000000291;ingr_0000000471,test
dish_1561405912,270.881866,196.0,ingr_0000000029;ingr_0000000367;ingr_0000000471;ingr_0000000036;ingr_0000000189;ingr_0000000030;ingr_0000000011;ingr_0000000027;ingr_0000000028;ingr_0000000122;ingr_0000000508;ingr_0000000026;ingr_0000000312;ingr_0000000043;ingr_0000000540;ingr_0000000094;ingr_0000000161;ingr_0000000031;ingr_0000000535;ingr_0000000291;ingr_0000000045,train
dish_1563897981,243.540009,138.0,ingr_0000000008;ingr_0000000004,test
dish_1567107839,174.284485,156.0,ingr_0000000033;ingr_0000000523;ingr_0000000367;ingr_0000000094;ingr_0000000072;ingr_0000000291;ingr_0000000161;ingr_0000000113;ingr_0000000448;ingr_0000000049;ingr_0000000133;ingr_0000000026,test
dish_1566849895,112.309998,153.0,ingr_0000000012;ingr_0000000045,test
dish_1559850283,271.707001,47.0,ingr_0000000077,test
dish_1561580628,72.434044,156.0,ingr_0000000012;ingr_0000000007;ingr_0000000338;ingr_0000000471;ingr_0000000030;ingr_0000000033;ingr_0000000031;ingr_0000000094;ingr_0000000319,train
dish_1562702892,457.711121,338.0,ingr_0000000338;ingr_0000000525;ingr_0000000513;ingr_0000000471;ingr_0000000049;ingr_0000000047;ingr_0000000319;ingr_0000000122;ingr_0000000094;ingr_0000000515;ingr_0000000312;ingr_0000000524;ingr_0000000527;ingr_0000000030;ingr_0000000291;ingr_0000000025;ingr_0000000012;ingr_0000000189;ingr_0000000102;ingr_0000000031;ingr_0000000161;ingr_0000000095;ingr_0000000511;ingr_0000000033;ingr_0000000133;ingr_0000000357,train
dish_1558721931,13.25,53.0,ingr_0000000007,train
dish_1564086658,260.852997,230.0,ingr_0000000011;ingr_0000000205;ingr_0000000006,train
dish_1561404924,31.843937,39.0,ingr_0000000148;ingr_0000000306;ingr_0000000140;ingr_0000000072,train
dish_1566934057,66.090729,193.0,ingr_0000000525;ingr_0000000161,train
dish_1562947469,392.362,320.0,ingr_0000000013;ingr_0000000433;ingr_0000000038;ingr_0000000039,train
dish_1563555510,193.880005,131.0,ingr_0000000008,train
dish_1563476323,686.97113,339.0,ingr_0000000540;ingr_0000000520;ingr_0000000161;ingr_0000000133;ingr_0000000523;ingr_0000000291;ingr_0000000332;ingr_0000000036;ingr_0000000023;ingr_0000000448;ingr_0000000257;ingr_0000000094;ingr_0000000122;ingr_0000000367;ingr_0000000203,train
dish_1563477701,179.424591,150.0,ingr_0000000523;ingr_0000000161;ingr_0000000094;ingr_0000000016;ingr_0000000448;ingr_0000000122;ingr_0000000133;ingr_0000000203;ingr_0000000291;ingr_0000000367;ingr_0000000520;ingr_0000000036;ingr_0000000540;ingr_0000000023;ingr_0000000312;ingr_0000000332,train
dish_1568316085,378.53714,258.0,ingr_0000000515;ingr_0000000189;ingr_0000000525;ingr_0000000025;ingr_0000000511;ingr_0000000133;ingr_0000000094;ingr_0000000201;ingr_0000000517;ingr_0000000513;ingr_0000000312;ingr_0000000124;ingr_0000000291;ingr_0000000050;ingr_0000000161;ingr_0000000126,train
dish_1558640373,105.880005,276.0,ingr_0000000471;ingr_0000000440;ingr_0000000037,train
dish_1559751552,227.313004,254.0,ingr_0000000192;ingr_0000000013,train
dish_1560443565,260.679993,475.0,ingr_0000000013;ingr_0000000112;ingr_0000000038;ingr_0000000440,train
dish_1566419577,323.704224,210.0,ingr_0000000006;ingr_0000000043;ingr_0000000011;ingr_0000000161,train
dish_1566501293,41.900002,56.0,ingr_0000000012;ingr_0000000094,train
dish_1558547008,73.919998,96.0,ingr_0000000005,train
dish_1562099076,110.181,61.0,ingr_0000000161;ingr_0000000312;ingr_0000000011;ingr_0000000291;ingr_0000000045,test
dish_1564170967,400.202118,410.0,ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000027;ingr_0000000485;ingr_0000000021;ingr_0000000332;ingr_0000000517;ingr_0000000072;ingr_0000000312;ingr_0000000514;ingr_0000000023;ingr_0000000515,train
dish_1558030971,17.640001,49.0,ingr_0000000112,train
dish_1558640979,59.279999,169.0,ingr_0000000037;ingr_0000000007;ingr_0000000045,train
dish_1558719401,51.988998,49.0,ingr_0000000205,train
dish_1563295044,241.975372,158.0,ingr_0000000192;ingr_0000000437;ingr_0000000038;ingr_0000000161;ingr_0000000004,test
dish_1565797723,202.928879,221.0,ingr_0000000029;ingr_0000000040;ingr_0000000013;ingr_0000000338;ingr_0000000008;ingr_0000000294;ingr_0000000041;ingr_0000000121,train
dish_1561575908,106.360001,40.0,ingr_0000000011,train
dish_1563909550,310.31958,273.0,ingr_0000000031;ingr_0000000126;ingr_0000000526;ingr_0000000161;ingr_0000000122;ingr_0000000043;ingr_0000000032;ingr_0000000291;ingr_0000000194;ingr_0000000189;ingr_0000000036,test
